10583	0.012820512820512775
10584	0.02564102564102566
10585	0.02564102564102566
10586	0.02564102564102566
10587	0.012820512820512775
10588	0.012820512820512775
10589	0.012820512820512775
10590	0.012820512820512775
10591	0.012820512820512775
10592	0.012820512820512775
10593	0.012820512820512775
10594	0.038461538461538436
10595	0.038461538461538436
10596	0.05128205128205132
10597	0.05128205128205132
10598	0.05128205128205132
10599	0.05128205128205132
10600	0.05128205128205132
10601	0.05128205128205132
10602	0.05128205128205132
10603	0.05128205128205132
10604	0.05128205128205132
10605	0.05128205128205132
10606	0.05128205128205132
10607	0.05128205128205132
10608	0.05128205128205132
10609	0.05128205128205132
10610	0.05128205128205132
10611	0.0641025641025641
10612	0.0641025641025641
10613	0.038461538461538436
10614	0.038461538461538436
10615	0.05128205128205132
10616	0.038461538461538436
10617	0.038461538461538436
10618	0.038461538461538436
10619	0.038461538461538436
10620	0.038461538461538436
10621	0.038461538461538436
10622	0.05128205128205132
10623	0.05128205128205132
10624	0.05128205128205132
10625	0.05128205128205132
10626	0.05128205128205132
10627	0.05128205128205132
10628	0.05128205128205132
10629	0.038461538461538436
10630	0.038461538461538436
10631	0.038461538461538436
10632	0.038461538461538436
10633	0.05128205128205132
10634	0.05128205128205132
10635	0.05128205128205132
10636	0.05128205128205132
10637	0.05128205128205132
10638	0.05128205128205132
10639	0.05128205128205132
10640	0.038461538461538436
10641	0.02564102564102566
10642	0.02564102564102566
10643	0.02564102564102566
10644	0.038461538461538436
10645	0.05128205128205132
10646	0.038461538461538436
10647	0.038461538461538436
10648	0.038461538461538436
10649	0.038461538461538436
10650	0.02564102564102566
10651	0.02564102564102566
10652	0.02564102564102566
10653	0.038461538461538436
10654	0.038461538461538436
10655	0.038461538461538436
10656	0.038461538461538436
10657	0.038461538461538436
10658	0.038461538461538436
10659	0.038461538461538436
10660	0.038461538461538436
10661	0.05128205128205132
10662	0.05128205128205132
10663	0.02564102564102566
10664	0.012820512820512775
10665	0.012820512820512775
10666	0.012820512820512775
10667	0.012820512820512775
10668	0.012820512820512775
10669	0.012820512820512775
10670	0.012820512820512775
10671	0.012820512820512775
10672	0.0
10673	0.012820512820512775
10674	0.012820512820512775
10675	0.012820512820512775
10676	0.012820512820512775
10677	0.012820512820512775
10678	0.012820512820512775
10679	0.012820512820512775
10680	0.012820512820512775
10681	0.02564102564102566
10682	0.038461538461538436
10683	0.038461538461538436
10684	0.038461538461538436
10685	0.038461538461538436
10686	0.038461538461538436
10687	0.038461538461538436
10688	0.038461538461538436
10689	0.05128205128205132
10690	0.05128205128205132
10691	0.05128205128205132
10692	0.05128205128205132
10693	0.05128205128205132
10694	0.05128205128205132
10695	0.07692307692307687
10696	0.05128205128205132
10697	0.05128205128205132
10698	0.05128205128205132
10699	0.05128205128205132
10700	0.05128205128205132
10701	0.05128205128205132
10702	0.05128205128205132
10703	0.05128205128205132
10704	0.05128205128205132
10705	0.0641025641025641
10706	0.0641025641025641
10707	0.05128205128205132
10708	0.05128205128205132
10709	0.05128205128205132
10710	0.038461538461538436
10711	0.038461538461538436
10712	0.012820512820512775
10713	0.012820512820512775
10714	0.012820512820512775
10715	0.02564102564102566
10716	0.038461538461538436
10717	0.038461538461538436
10718	0.038461538461538436
10719	0.038461538461538436
10720	0.038461538461538436
10721	0.038461538461538436
10722	0.02564102564102566
10723	0.02564102564102566
10724	0.02564102564102566
10725	0.02564102564102566
10726	0.02564102564102566
10727	0.02564102564102566
10728	0.02564102564102566
10729	0.02564102564102566
10730	0.05128205128205132
10731	0.05128205128205132
10732	0.02564102564102566
10733	0.02564102564102566
10734	0.02564102564102566
10735	0.02564102564102566
10736	0.02564102564102566
10737	0.038461538461538436
10738	0.038461538461538436
10739	0.038461538461538436
10740	0.038461538461538436
10741	0.038461538461538436
10742	0.038461538461538436
10743	0.038461538461538436
10744	0.038461538461538436
10745	0.038461538461538436
10746	0.02564102564102566
10747	0.02564102564102566
10748	0.02564102564102566
10749	0.02564102564102566
10750	0.02564102564102566
10751	0.02564102564102566
10752	0.02564102564102566
10753	0.02564102564102566
10754	0.012820512820512775
10755	0.012820512820512775
10756	0.02564102564102566
10757	0.02564102564102566
10758	0.02564102564102566
10759	0.02564102564102566
10760	0.012820512820512775
10761	0.012820512820512775
10762	0.012820512820512775
10763	0.02564102564102566
10764	0.02564102564102566
10765	0.02564102564102566
10766	0.02564102564102566
10767	0.02564102564102566
10768	0.0
10769	0.0
10770	0.0
10771	0.0
10772	0.0
10773	0.012820512820512775
10774	0.0
10775	0.0
10776	0.0
10777	0.0
10778	0.0
10779	0.0
10780	0.012820512820512775
10781	0.0
10782	0.02564102564102566
10783	0.02564102564102566
10784	0.02564102564102566
10785	0.012820512820512775
10786	0.02564102564102566
10787	0.02564102564102566
10788	0.02564102564102566
10789	0.02564102564102566
10790	0.02564102564102566
10791	0.02564102564102566
10792	0.012820512820512775
10793	0.0
10794	0.0
10795	0.0
10796	0.0
10797	0.0
10798	0.0
10799	0.0
10800	0.0
10801	0.0
10802	0.0
10803	0.0
10804	0.0
10805	0.012820512820512775
10806	0.012820512820512775
10807	0.02564102564102566
10808	0.012820512820512775
10809	0.012820512820512775
10810	0.038461538461538436
10811	0.038461538461538436
10812	0.038461538461538436
10813	0.038461538461538436
10814	0.02564102564102566
10815	0.02564102564102566
10816	0.038461538461538436
10817	0.012820512820512775
10818	0.012820512820512775
10819	0.02564102564102566
10820	0.02564102564102566
10821	0.05128205128205132
10822	0.038461538461538436
10823	0.0641025641025641
10824	0.038461538461538436
10825	0.012820512820512775
10826	0.0
10827	0.0
10828	0.0
10829	0.0
10830	0.0
10831	0.0
10832	0.0
10833	0.0
10834	0.0
10835	0.0
10836	0.0
10837	0.0
10838	0.012820512820512775
10839	0.012820512820512775
10840	0.012820512820512775
10841	0.012820512820512775
10842	0.0
10843	0.0
10844	0.0
10845	0.0
10846	0.0
10847	0.0
10848	0.05128205128205132
10849	0.05128205128205132
10850	0.05128205128205132
10851	0.05128205128205132
10852	0.05128205128205132
10853	0.038461538461538436
10854	0.02564102564102566
10855	0.02564102564102566
10856	0.02564102564102566
10857	0.02564102564102566
10858	0.02564102564102566
10859	0.02564102564102566
10860	0.038461538461538436
10861	0.05128205128205132
10862	0.05128205128205132
10863	0.05128205128205132
10864	0.05128205128205132
10865	0.038461538461538436
10866	0.038461538461538436
10867	0.038461538461538436
10868	0.038461538461538436
10869	0.038461538461538436
10870	0.038461538461538436
10871	0.038461538461538436
10872	0.038461538461538436
10873	0.0641025641025641
10874	0.0641025641025641
10875	0.05128205128205132
10876	0.05128205128205132
10877	0.05128205128205132
10878	0.02564102564102566
10879	0.012820512820512775
10880	0.012820512820512775
10881	0.012820512820512775
10882	0.012820512820512775
10883	0.012820512820512775
10884	0.012820512820512775
10885	0.012820512820512775
10886	0.0
10887	0.012820512820512775
10888	0.012820512820512775
10889	0.012820512820512775
10890	0.02564102564102566
10891	0.02564102564102566
10892	0.02564102564102566
10893	0.02564102564102566
10894	0.02564102564102566
10895	0.02564102564102566
10896	0.02564102564102566
10897	0.038461538461538436
10898	0.038461538461538436
10899	0.038461538461538436
10900	0.038461538461538436
10901	0.038461538461538436
10902	0.038461538461538436
10903	0.038461538461538436
10904	0.05128205128205132
10905	0.05128205128205132
10906	0.05128205128205132
10907	0.038461538461538436
10908	0.05128205128205132
10909	0.05128205128205132
10910	0.05128205128205132
10911	0.0641025641025641
10912	0.05128205128205132
10913	0.08974358974358976
10914	0.08974358974358976
10915	0.08974358974358976
10916	0.14102564102564108
10917	0.08974358974358976
10918	0.08974358974358976
10919	0.08974358974358976
10920	0.08974358974358976
10921	0.08974358974358976
10922	0.10256410256410253
10923	0.10256410256410253
10924	0.10256410256410253
10925	0.10256410256410253
10926	0.10256410256410253
10927	0.10256410256410253
10928	0.10256410256410253
10929	0.10256410256410253
10930	0.038461538461538436
10931	0.038461538461538436
10932	0.038461538461538436
10933	0.038461538461538436
10934	0.038461538461538436
10935	0.038461538461538436
10936	0.038461538461538436
10937	0.038461538461538436
10938	0.0
10939	0.0
10940	0.0
10941	0.0
10942	0.0
10943	0.0
10944	0.0
10945	0.0
10946	0.0
10947	0.0
10948	0.0
10949	0.0
10950	0.0
10951	0.02564102564102566
10952	0.02564102564102566
10953	0.02564102564102566
10954	0.02564102564102566
10955	0.0
10956	0.0
10957	0.0
10958	0.0
10959	0.0
10960	0.0
10961	0.0
10962	0.0
10963	0.0
10964	0.0
10965	0.0
10966	0.0
10967	0.0
10968	0.0
10969	0.0
10970	0.012820512820512775
10971	0.05128205128205132
10972	0.05128205128205132
10973	0.05128205128205132
10974	0.038461538461538436
10975	0.038461538461538436
10976	0.038461538461538436
10977	0.012820512820512775
10978	0.012820512820512775
10979	0.012820512820512775
10980	0.012820512820512775
10981	0.012820512820512775
10982	0.012820512820512775
10983	0.012820512820512775
10984	0.012820512820512775
10985	0.012820512820512775
10986	0.012820512820512775
10987	0.012820512820512775
10988	0.012820512820512775
10989	0.02564102564102566
10990	0.012820512820512775
10991	0.012820512820512775
10992	0.012820512820512775
10993	0.012820512820512775
10994	0.012820512820512775
10995	0.012820512820512775
10996	0.012820512820512775
10997	0.012820512820512775
10998	0.0
10999	0.0
11000	0.0
11001	0.0
11002	0.0
11003	0.0
11004	0.0
11005	0.0
11006	0.0
11007	0.0
11008	0.012820512820512775
11009	0.012820512820512775
11010	0.012820512820512775
11011	0.012820512820512775
11012	0.012820512820512775
11013	0.012820512820512775
11014	0.012820512820512775
11015	0.012820512820512775
11016	0.05128205128205132
11017	0.02564102564102566
11018	0.02564102564102566
11019	0.02564102564102566
11020	0.02564102564102566
11021	0.02564102564102566
11022	0.02564102564102566
11023	0.02564102564102566
11024	0.02564102564102566
11025	0.02564102564102566
11026	0.02564102564102566
11027	0.0
11028	0.0
11029	0.0
11030	0.0
11031	0.0
11032	0.0
11033	0.0
11034	0.0
11035	0.0
11036	0.0
11037	0.0
11038	0.0
11039	0.0
11040	0.0
11041	0.0
11042	0.0
11043	0.0
11044	0.0
11045	0.0
11046	0.0
11047	0.0
11048	0.0
11049	0.0
11050	0.012820512820512775
11051	0.0
11052	0.0
11053	0.012820512820512775
11054	0.012820512820512775
11055	0.038461538461538436
11056	0.038461538461538436
11057	0.038461538461538436
11058	0.038461538461538436
11059	0.038461538461538436
11060	0.012820512820512775
11061	0.012820512820512775
11062	0.012820512820512775
11063	0.038461538461538436
11064	0.038461538461538436
11065	0.038461538461538436
11066	0.05128205128205132
11067	0.05128205128205132
11068	0.05128205128205132
11069	0.05128205128205132
11070	0.05128205128205132
11071	0.05128205128205132
11072	0.05128205128205132
11073	0.038461538461538436
11074	0.038461538461538436
11075	0.038461538461538436
11076	0.038461538461538436
11077	0.038461538461538436
11078	0.038461538461538436
11079	0.038461538461538436
11080	0.038461538461538436
11081	0.038461538461538436
11082	0.038461538461538436
11083	0.038461538461538436
11084	0.038461538461538436
11085	0.038461538461538436
11086	0.038461538461538436
11087	0.038461538461538436
11088	0.038461538461538436
11089	0.05128205128205132
11090	0.038461538461538436
11091	0.038461538461538436
11092	0.038461538461538436
11093	0.038461538461538436
11094	0.038461538461538436
11095	0.05128205128205132
11096	0.038461538461538436
11097	0.038461538461538436
11098	0.038461538461538436
11099	0.05128205128205132
11100	0.05128205128205132
11101	0.05128205128205132
11102	0.05128205128205132
11103	0.05128205128205132
11104	0.05128205128205132
11105	0.05128205128205132
11106	0.05128205128205132
11107	0.038461538461538436
11108	0.038461538461538436
11109	0.038461538461538436
11110	0.038461538461538436
11111	0.0641025641025641
11112	0.0641025641025641
11113	0.0641025641025641
11114	0.0641025641025641
11115	0.0641025641025641
11116	0.0641025641025641
11117	0.05128205128205132
11118	0.038461538461538436
11119	0.038461538461538436
11120	0.02564102564102566
11121	0.02564102564102566
11122	0.02564102564102566
11123	0.02564102564102566
11124	0.02564102564102566
11125	0.012820512820512775
11126	0.012820512820512775
11127	0.02564102564102566
11128	0.02564102564102566
11129	0.02564102564102566
11130	0.02564102564102566
11131	0.02564102564102566
11132	0.02564102564102566
11133	0.038461538461538436
11134	0.012820512820512775
11135	0.02564102564102566
11136	0.02564102564102566
11137	0.012820512820512775
11138	0.0
11139	0.0
11140	0.0
11141	0.0
11142	0.02564102564102566
11143	0.02564102564102566
11144	0.012820512820512775
11145	0.012820512820512775
11146	0.012820512820512775
11147	0.012820512820512775
11148	0.012820512820512775
11149	0.012820512820512775
11150	0.012820512820512775
11151	0.012820512820512775
11152	0.012820512820512775
11153	0.012820512820512775
11154	0.0
11155	0.0
11156	0.0
11157	0.0
11158	0.0
11159	0.02564102564102566
11160	0.02564102564102566
11161	0.02564102564102566
11162	0.02564102564102566
11163	0.02564102564102566
11164	0.02564102564102566
11165	0.02564102564102566
11166	0.012820512820512775
11167	0.012820512820512775
11168	0.012820512820512775
11169	0.02564102564102566
11170	0.02564102564102566
11171	0.02564102564102566
11172	0.012820512820512775
11173	0.012820512820512775
11174	0.012820512820512775
11175	0.012820512820512775
11176	0.012820512820512775
11177	0.012820512820512775
11178	0.012820512820512775
11179	0.012820512820512775
11180	0.012820512820512775
11181	0.012820512820512775
11182	0.012820512820512775
11183	0.012820512820512775
11184	0.012820512820512775
11185	0.012820512820512775
11186	0.012820512820512775
11187	0.012820512820512775
11188	0.012820512820512775
11189	0.0
11190	0.0
11191	0.0
11192	0.0
11193	0.0
11194	0.02564102564102566
11195	0.038461538461538436
11196	0.038461538461538436
11197	0.038461538461538436
11198	0.038461538461538436
11199	0.038461538461538436
11200	0.02564102564102566
11201	0.02564102564102566
11202	0.02564102564102566
11203	0.02564102564102566
11204	0.038461538461538436
11205	0.038461538461538436
11206	0.038461538461538436
11207	0.038461538461538436
11208	0.038461538461538436
11209	0.038461538461538436
11210	0.038461538461538436
11211	0.0
11212	0.0
11213	0.0
11214	0.0
11215	0.0
11216	0.0
11217	0.0
11218	0.0
11219	0.0
11220	0.0
11221	0.0
11222	0.0
11223	0.0
11224	0.0
11225	0.0
11226	0.0
11227	0.0
11228	0.0
11229	0.0
11230	0.0
11231	0.0
11232	0.0
11233	0.0
11234	0.0
11235	0.0
11236	0.0
11237	0.0
11238	0.0
11239	0.0
11240	0.0
11241	0.0
11242	0.0
11243	0.0
11244	0.012820512820512775
11245	0.012820512820512775
11246	0.012820512820512775
11247	0.012820512820512775
11248	0.012820512820512775
11249	0.012820512820512775
11250	0.0
11251	0.0
11252	0.012820512820512775
11253	0.012820512820512775
11254	0.012820512820512775
11255	0.012820512820512775
11256	0.012820512820512775
11257	0.012820512820512775
11258	0.0
11259	0.0
11260	0.0
11261	0.0
11262	0.0
11263	0.0
11264	0.0
11265	0.0
11266	0.0
11267	0.012820512820512775
11268	0.012820512820512775
11269	0.012820512820512775
11270	0.012820512820512775
11271	0.012820512820512775
11272	0.012820512820512775
11273	0.0
11274	0.0
11275	0.0
11276	0.0
11277	0.0
11278	0.0
11279	0.0
11280	0.0
11281	0.0
11282	0.0
11283	0.0
11284	0.0
11285	0.0
11286	0.0
11287	0.0
11288	0.0
11289	0.0
11290	0.0
11291	0.0
11292	0.0
11293	0.0
11294	0.0
11295	0.0
11296	0.0
11297	0.0
11298	0.0
11299	0.0
11300	0.0
11301	0.0
11302	0.0
11303	0.0
11304	0.0
11305	0.0
11306	0.0
11307	0.0
11308	0.0
11309	0.0
11310	0.0
11311	0.0
11312	0.0
11313	0.0
11314	0.0
11315	0.0
11316	0.0
11317	0.0
11318	0.0
11319	0.0
11320	0.0
11321	0.0
11322	0.0
11323	0.012820512820512775
11324	0.012820512820512775
11325	0.012820512820512775
11326	0.012820512820512775
11327	0.012820512820512775
11328	0.02564102564102566
11329	0.02564102564102566
11330	0.02564102564102566
11331	0.012820512820512775
11332	0.012820512820512775
11333	0.012820512820512775
11334	0.0
11335	0.0
11336	0.0
11337	0.0
11338	0.0
11339	0.0
11340	0.0
11341	0.0
11342	0.0
11343	0.0
11344	0.0
11345	0.0
11346	0.0
11347	0.0
11348	0.0
11349	0.0
11350	0.0
11351	0.0
11352	0.0
11353	0.0
11354	0.0
11355	0.0
11356	0.012820512820512775
11357	0.012820512820512775
11358	0.012820512820512775
11359	0.012820512820512775
11360	0.012820512820512775
11361	0.012820512820512775
11362	0.012820512820512775
11363	0.012820512820512775
11364	0.012820512820512775
11365	0.012820512820512775
11366	0.012820512820512775
11367	0.0
11368	0.0
11369	0.0
11370	0.0
11371	0.0
11372	0.0
11373	0.0
11374	0.0
11375	0.0
11376	0.0
11377	0.0
11378	0.0
11379	0.0
11380	0.0
11381	0.0
11382	0.0
11383	0.0
11384	0.0
11385	0.0
11386	0.0
11387	0.0
11388	0.0
11389	0.0
11390	0.0
11391	0.0
11392	0.0
11393	0.0
11394	0.0
11395	0.0
11396	0.0
11397	0.0
11398	0.0
11399	0.0
11400	0.0
11401	0.0
11402	0.0
11403	0.0
11404	0.0
11405	0.0
11406	0.0
11407	0.0
11408	0.0
11409	0.0
11410	0.0
11411	0.0
11412	0.0
11413	0.0
11414	0.0
11415	0.0
11416	0.0
11417	0.0
11418	0.0
11419	0.0
11420	0.0
11421	0.0
11422	0.0
11423	0.0
11424	0.0
11425	0.0
11426	0.0
11427	0.0
11428	0.0
11429	0.0
11430	0.0
11431	0.0
11432	0.0
11433	0.0
11434	0.0
11435	0.0
11436	0.0
11437	0.0
11438	0.012820512820512775
11439	0.012820512820512775
11440	0.012820512820512775
11441	0.012820512820512775
11442	0.012820512820512775
11443	0.012820512820512775
11444	0.012820512820512775
11445	0.012820512820512775
11446	0.012820512820512775
11447	0.012820512820512775
11448	0.012820512820512775
11449	0.02564102564102566
11450	0.02564102564102566
11451	0.02564102564102566
11452	0.02564102564102566
11453	0.02564102564102566
11454	0.02564102564102566
11455	0.02564102564102566
11456	0.02564102564102566
11457	0.012820512820512775
11458	0.012820512820512775
11459	0.012820512820512775
11460	0.012820512820512775
11461	0.012820512820512775
11462	0.012820512820512775
11463	0.012820512820512775
11464	0.012820512820512775
11465	0.012820512820512775
11466	0.012820512820512775
11467	0.012820512820512775
11468	0.012820512820512775
11469	0.012820512820512775
11470	0.0
11471	0.0
11472	0.0
11473	0.0
11474	0.0
11475	0.0
11476	0.0
11477	0.0
11478	0.0
11479	0.0
11480	0.0
11481	0.0
11482	0.0
11483	0.0
11484	0.0
11485	0.0
11486	0.0
11487	0.0
11488	0.012820512820512775
11489	0.012820512820512775
11490	0.012820512820512775
11491	0.0
11492	0.0
11493	0.0
11494	0.0
11495	0.0
11496	0.0
11497	0.0
11498	0.0
11499	0.0
11500	0.0
11501	0.0
11502	0.0
11503	0.0
11504	0.0
11505	0.0
11506	0.0
11507	0.0
11508	0.012820512820512775
11509	0.012820512820512775
11510	0.012820512820512775
11511	0.012820512820512775
11512	0.012820512820512775
11513	0.012820512820512775
11514	0.012820512820512775
11515	0.012820512820512775
11516	0.012820512820512775
11517	0.012820512820512775
11518	0.012820512820512775
11519	0.012820512820512775
11520	0.012820512820512775
11521	0.012820512820512775
11522	0.012820512820512775
11523	0.012820512820512775
11524	0.012820512820512775
11525	0.012820512820512775
11526	0.012820512820512775
11527	0.012820512820512775
11528	0.0
11529	0.0
11530	0.0
11531	0.0
11532	0.0
11533	0.0
11534	0.0
11535	0.0
11536	0.0
11537	0.0
11538	0.0
11539	0.0
11540	0.0
11541	0.012820512820512775
11542	0.012820512820512775
11543	0.012820512820512775
11544	0.012820512820512775
11545	0.012820512820512775
11546	0.012820512820512775
11547	0.012820512820512775
11548	0.012820512820512775
11549	0.012820512820512775
11550	0.012820512820512775
11551	0.012820512820512775
11552	0.012820512820512775
11553	0.012820512820512775
11554	0.012820512820512775
11555	0.012820512820512775
11556	0.012820512820512775
11557	0.012820512820512775
11558	0.012820512820512775
11559	0.012820512820512775
11560	0.012820512820512775
11561	0.012820512820512775
11562	0.012820512820512775
11563	0.0
11564	0.0
11565	0.0
11566	0.0
11567	0.0
11568	0.0
11569	0.0
11570	0.0
11571	0.0
11572	0.0
11573	0.0
11574	0.0
11575	0.0
11576	0.0
11577	0.0
11578	0.0
11579	0.0
11580	0.0
11581	0.0
11582	0.0
11583	0.0
11584	0.0
11585	0.0
11586	0.0
11587	0.0
11588	0.0
11589	0.0
11590	0.0
11591	0.0
11592	0.0
11593	0.0
11594	0.0
11595	0.0
11596	0.0
11597	0.0
11598	0.0
11599	0.0
11600	0.0
11601	0.0
11602	0.0
11603	0.0
11604	0.0
11605	0.0
11606	0.0
11607	0.0
11608	0.0
11609	0.0
11610	0.0
11611	0.0
11612	0.012820512820512775
11613	0.012820512820512775
11614	0.012820512820512775
11615	0.012820512820512775
11616	0.012820512820512775
11617	0.038461538461538436
11618	0.0
11619	0.0
11620	0.0
11621	0.0
11622	0.0
11623	0.0
11624	0.0
11625	0.0
11626	0.0
11627	0.0
11628	0.0
11629	0.0
11630	0.0
11631	0.0
11632	0.0
11633	0.0
11634	0.012820512820512775
11635	0.012820512820512775
11636	0.012820512820512775
11637	0.0
11638	0.0
11639	0.0
11640	0.0
11641	0.0
11642	0.0
11643	0.0
11644	0.0
11645	0.0
11646	0.0
11647	0.0
11648	0.0
11649	0.0
11650	0.0
11651	0.012820512820512775
11652	0.012820512820512775
11653	0.012820512820512775
11654	0.012820512820512775
11655	0.012820512820512775
11656	0.012820512820512775
11657	0.012820512820512775
11658	0.012820512820512775
11659	0.0
11660	0.0
11661	0.0
11662	0.0
11663	0.0
11664	0.0
11665	0.0
11666	0.0
11667	0.0
11668	0.0
11669	0.0
11670	0.0
11671	0.0
11672	0.0
11673	0.0
11674	0.0
11675	0.0
11676	0.0
11677	0.0
11678	0.0
11679	0.0
11680	0.0
11681	0.0
11682	0.0
11683	0.0
11684	0.0
11685	0.0
11686	0.0
11687	0.0
11688	0.0
11689	0.0
11690	0.0
11691	0.0
11692	0.0
11693	0.0
11694	0.0
11695	0.0
11696	0.0
11697	0.0
11698	0.0
11699	0.0
11700	0.0
11701	0.0
11702	0.0
11703	0.0
11704	0.0
11705	0.0
11706	0.0
11707	0.0
11708	0.0
11709	0.012820512820512775
11710	0.012820512820512775
11711	0.0
11712	0.0
11713	0.0
11714	0.0
11715	0.0
11716	0.0
11717	0.0
11718	0.0
11719	0.0
11720	0.0
11721	0.0
11722	0.0
11723	0.0
11724	0.0
11725	0.0
11726	0.0
11727	0.0
11728	0.0
11729	0.0
11730	0.0
11731	0.0
11732	0.0
11733	0.0
11734	0.0
11735	0.0
11736	0.0
11737	0.0
11738	0.0
11739	0.0
11740	0.0
11741	0.0
11742	0.0
11743	0.0
11744	0.0
11745	0.0
11746	0.0
11747	0.0
11748	0.0
11749	0.0
11750	0.0
11751	0.0
11752	0.0
11753	0.0
11754	0.0
11755	0.0
11756	0.0
11757	0.012820512820512775
11758	0.012820512820512775
11759	0.012820512820512775
11760	0.012820512820512775
11761	0.012820512820512775
11762	0.0
11763	0.0
11764	0.0
11765	0.0
11766	0.0
11767	0.0
11768	0.0
11769	0.0
11770	0.0
11771	0.0
11772	0.0
11773	0.0
11774	0.0
11775	0.0
11776	0.0
11777	0.0
11778	0.0
11779	0.0
11780	0.0
11781	0.0
11782	0.0
11783	0.0
11784	0.0
11785	0.0
11786	0.0
11787	0.0
11788	0.0
11789	0.0
11790	0.0
11791	0.0
11792	0.0
11793	0.0
11794	0.0
11795	0.0
11796	0.0
11797	0.0
11798	0.0
11799	0.0
11800	0.0
11801	0.0
11802	0.0
11803	0.0
11804	0.0
11805	0.0
11806	0.0
11807	0.0
11808	0.0
11809	0.0
11810	0.0
11811	0.0
11812	0.0
11813	0.0
11814	0.0
11815	0.0
11816	0.0
11817	0.0
11818	0.0
11819	0.0
11820	0.0
11821	0.0
11822	0.0
11823	0.0
11824	0.0
11825	0.0
11826	0.0
11827	0.0
11828	0.0
11829	0.0
11830	0.0
11831	0.0
11832	0.0
11833	0.0
11834	0.0
11835	0.0
11836	0.0
11837	0.0
11838	0.0
11839	0.0
11840	0.0
11841	0.0
11842	0.0
11843	0.0
11844	0.0
11845	0.0
11846	0.0
11847	0.0
11848	0.0
11849	0.0
11850	0.0
11851	0.0
11852	0.0
11853	0.0
11854	0.0
11855	0.0
11856	0.0
11857	0.0
11858	0.0
11859	0.0
11860	0.0
11861	0.0
11862	0.0
11863	0.0
11864	0.0
11865	0.0
11866	0.0
11867	0.0
11868	0.0
11869	0.0
11870	0.0
11871	0.0
11872	0.0
11873	0.0
11874	0.0
11875	0.0
11876	0.0
11877	0.0
11878	0.0
11879	0.0
11880	0.0
11881	0.0
11882	0.0
11883	0.0
11884	0.0
11885	0.0
11886	0.0
11887	0.0
11888	0.0
11889	0.0
11890	0.0
11891	0.0
11892	0.0
11893	0.0
11894	0.0
11895	0.0
11896	0.0
11897	0.0
11898	0.0
11899	0.0
11900	0.0
11901	0.0
11902	0.012820512820512775
11903	0.012820512820512775
11904	0.012820512820512775
11905	0.012820512820512775
11906	0.012820512820512775
11907	0.012820512820512775
11908	0.012820512820512775
11909	0.012820512820512775
11910	0.012820512820512775
11911	0.012820512820512775
11912	0.0
11913	0.0
11914	0.0
11915	0.0
11916	0.0
11917	0.0
11918	0.0
11919	0.0
11920	0.0
11921	0.0
11922	0.012820512820512775
11923	0.012820512820512775
11924	0.012820512820512775
11925	0.012820512820512775
11926	0.012820512820512775
11927	0.012820512820512775
11928	0.012820512820512775
11929	0.012820512820512775
11930	0.012820512820512775
11931	0.012820512820512775
11932	0.012820512820512775
11933	0.012820512820512775
11934	0.0
11935	0.0
11936	0.0
11937	0.0
11938	0.0
11939	0.0
11940	0.0
11941	0.0
11942	0.0
11943	0.0
11944	0.0
11945	0.0
11946	0.0
11947	0.0
11948	0.0
11949	0.0
11950	0.0
11951	0.0
11952	0.0
11953	0.0
11954	0.0
11955	0.0
11956	0.0
11957	0.0
11958	0.0
11959	0.0
11960	0.0
11961	0.0
11962	0.0
11963	0.0
11964	0.0
11965	0.0
11966	0.0
11967	0.0
11968	0.0
11969	0.012820512820512775
11970	0.012820512820512775
11971	0.012820512820512775
11972	0.012820512820512775
11973	0.012820512820512775
11974	0.012820512820512775
11975	0.012820512820512775
11976	0.012820512820512775
11977	0.012820512820512775
11978	0.012820512820512775
11979	0.012820512820512775
11980	0.012820512820512775
11981	0.012820512820512775
11982	0.012820512820512775
11983	0.0
11984	0.0
11985	0.0
11986	0.0
11987	0.0
11988	0.0
11989	0.0
11990	0.012820512820512775
11991	0.012820512820512775
11992	0.012820512820512775
11993	0.0
11994	0.0
11995	0.0
11996	0.0
11997	0.0
11998	0.0
11999	0.0
12000	0.0
12001	0.0
12002	0.0
12003	0.0
12004	0.0
12005	0.0
12006	0.0
12007	0.0
12008	0.0
12009	0.0
12010	0.0
12011	0.0
12012	0.0
12013	0.0
12014	0.0
12015	0.0
12016	0.0
12017	0.0
12018	0.0
12019	0.0
12020	0.0
12021	0.0
12022	0.0
12023	0.0
12024	0.0
12025	0.0
12026	0.0
12027	0.0
12028	0.0
12029	0.0
12030	0.0
12031	0.0
12032	0.0
12033	0.0
12034	0.0
12035	0.0
12036	0.0
12037	0.0
12038	0.0
12039	0.0
12040	0.0
12041	0.0
12042	0.0
12043	0.0
12044	0.0
12045	0.0
12046	0.0
12047	0.0
12048	0.0
12049	0.0
12050	0.0
12051	0.0
12052	0.0
12053	0.0
12054	0.0
12055	0.0
12056	0.0
12057	0.0
12058	0.0
12059	0.0
12060	0.0
12061	0.0
12062	0.0
12063	0.0
12064	0.0
12065	0.0
12066	0.0
12067	0.0
12068	0.0
12069	0.0
12070	0.0
12071	0.0
12072	0.012820512820512775
12073	0.012820512820512775
12074	0.012820512820512775
12075	0.012820512820512775
12076	0.012820512820512775
12077	0.012820512820512775
12078	0.0
12079	0.0
12080	0.0
12081	0.0
12082	0.0
12083	0.0
12084	0.0
12085	0.0
12086	0.0
12087	0.0
